Baldwin County,Alabama,82325,4.9,3.9,9.4,10.4,16.5,14.1,13.3,16,4.9,6.6,56439,81449,35.8,AL
Gaston County,North Carolina,85705,5.2,5.6,10.5,9.7,13.9,18.7,12.7,15.2,4.9,3.6,56595,73164,39,NC
Guilford County,North Carolina,206950,7.4,4.6,9.6,9.8,14.8,17,12.4,13.9,5.3,5.3,55328,78134,41.2,NC
Harnett County,North Carolina,46416,6.3,5.6,12.3,10.6,10.7,19.7,15.1,13.9,3.6,2.3,55753,64066,33.8,NC
Henderson County,North Carolina,51115,2.8,4.9,10.6,9.5,12.7,20.6,15.5,13.7,4.8,4.8,62131,77779,32.4,NC
Iredell County,North Carolina,68145,3.1,3.4,8.4,9.6,10.9,19,15.1,15.8,6.6,8.2,68660,90976,35.2,NC
Johnston County,North Carolina,73567,7.1,3.7,8.4,8,14.5,15.7,13,18.4,5.1,6.2,60951,82143,32.3,NC
Lincoln County,North Carolina,34418,4.8,4.8,4.9,11.7,11.1,17.8,13.1,12.7,12.1,6.9,71514,89203,30.9,NC
Mecklenburg County,North Carolina,426313,4.5,3.4,6.5,8.2,12.9,18.5,13.1,15.2,6.9,10.9,69072,102553,32.5,NC
Moore County,North Carolina,41530,5.2,3.3,10.7,8.7,10.8,20.3,14.4,14.5,6.4,5.6,62469,82882,33.7,NC
Nash County,North Carolina,37574,7.8,6,11.5,10.1,13.5,21.5,10.5,13.6,3.3,2.2,50656,67195,36.9,NC
New Hanover County,North Carolina,100189,7.1,4.3,10.1,7.9,15.4,16.5,10.5,14.8,6.1,7.3,56382,82471,27.4,NC
Onslow County,North Carolina,63604,8.4,1.9,11.4,10.1,18.8,19.9,11.5,10.9,5.1,2,49544,67207,32,NC
Orange County,North Carolina,55259,8.7,3.1,5.1,7.5,12.2,13.8,10.8,15,9.7,14,74299,110759,25.6,NC
Pitt County,North Carolina,70926,8.5,5.4,10.7,8.5,13,21.1,11.1,13.2,4,4.4,53401,72458,52.1,NC
Randolph County,North Carolina,56117,6.6,5.6,12.2,9.7,16.3,21.9,13.6,10,3.2,0.9,49742,59175,31.6,NC
Robeson County,North Carolina,46272,16.3,9.6,13.1,10.9,16.1,14.5,8.9,7.3,2.3,1,35035,48129,40.3,NC
Rockingham County,North Carolina,38462,7.8,10.2,13.4,10.5,14.5,19.1,12,8.5,2.1,1.8,43230,53588,40.5,NC
Rowan County,North Carolina,55241,4.4,5.5,13.6,9.8,14.5,21.5,12.8,11.4,3.7,2.8,51927,65593,36.2,NC
Rutherford County,North Carolina,27970,4.3,8,13.5,12.8,17.5,18.3,10.4,9.1,2.1,3.9,44361,63090,33.8,NC
Surry County,North Carolina,28408,9.8,5.7,15.8,7.8,11.5,17.7,13.7,14,1.5,2.6,49250,61869,35.4,NC
Union County,North Carolina,77954,3.3,2.1,6,6.2,9.7,16.7,13.3,18.8,9.5,14.5,85985,113242,37.9,NC
Wake County,North Carolina,419361,3.6,2.1,6,7.2,10.3,15.6,13.1,19.1,11.2,11.8,84215,111123,30.4,NC
Wayne County,North Carolina,48482,8.6,5.9,8.9,13.2,19.7,17.3,13.9,8.2,2.6,1.8,44596,59250,23.4,NC
Wilkes County,North Carolina,28376,7.8,4.1,17.1,10.6,15.4,16.3,11.3,12.8,3.5,1.2,43290,59466,30.9,NC
Wilson County,North Carolina,32384,13.5,9.3,12.9,9.7,13.1,13.1,8.7,12.6,4.5,2.6,38830,59009,41,NC
Burleigh County,North Dakota,38438,4,4.8,6.5,6.7,11.7,18.1,12.6,21.2,6.5,8,72494,96490,35.5,ND
Cass County,North Dakota,78736,6.2,5,7.5,9.3,11.9,18.8,13.2,14.9,6.1,7.2,62218,84236,19.7,ND
Grand Forks County,North Dakota,31506,7.1,4.5,11.8,13.3,7.4,20.5,12.8,14.2,3.9,4.5,56622,72083,28.2,ND
Ward County,North Dakota,28908,3.5,3.6,6.2,8.4,15,15.6,18.1,20.4,5,4.5,71415,85522,31.2,ND
Allen County,Ohio,40460,5.4,3.7,8.8,10.6,14.8,21.5,17.4,12.7,2.5,2.6,60429,67471,31.3,OH
Ashtabula County,Ohio,39490,7.5,5.2,13.5,14.3,12.2,20.6,11.1,10,3.4,2.2,44580,65566,27.2,OH
Athens County,Ohio,22659,10.7,7.7,10.3,13.3,11.8,16.5,10,12.8,4.6,2.2,41851,62186,30.3,OH
Belmont County,Ohio,25651,6.3,5.4,8.9,12,17.6,20.8,9,12.1,3.7,4.2,49780,67033,31.1,OH
Butler County,Ohio,140141,6.3,3.2,7.5,7.4,11.1,18,15,15.7,9,6.8,68584,88973,38.8,OH
Clark County,Ohio,54406,7.7,4.3,10.1,13,14.6,18.7,12.4,12.3,4.5,2.3,50128,66192,36.7,OH
Clermont County,Ohio,80041,3.9,3.4,8.5,6.4,13.2,18.2,11.8,18.5,8.3,7.7,67744,92601,28.8,OH
Columbiana County,Ohio,40560,7.3,5.5,9.7,10.5,12.4,21.8,14.6,14.2,2.5,1.5,53542,63169,30.9,OH
Cuyahoga County,Ohio,549471,8.5,5.7,10.4,9.9,12.9,18.2,11.7,12.6,4.8,5.4,52423,75382,34,OH
Delaware County,Ohio,73290,2.2,1.1,5.7,5.4,7.7,11.4,11.8,22.2,12.9,19.6,107854,135296,26,OH
Erie County,Ohio,30308,6.8,2.9,7.5,8.7,14.8,19.2,16.1,16.5,4.7,2.7,60653,81492,30.5,OH
Fairfield County,Ohio,59031,2.8,3,8,9.4,10.2,19.3,13.8,19.2,7.3,7,71469,89741,30.3,OH
Franklin County,Ohio,522383,5.4,3.3,9,8.2,12.1,19.5,12.7,16,7.1,6.7,64713,87764,29.2,OH
Geauga County,Ohio,35439,2.5,2.3,5.6,10.1,10.4,17.5,13.3,18.9,9.1,10.3,77391,104403,37.9,OH
Greene County,Ohio,66154,4.1,2.8,8.2,9.6,13.3,16.3,13.7,15.6,8.5,7.7,67394,90009,29,OH
Hamilton County,Ohio,347235,7.7,4.2,9.9,8.8,10.7,16.8,11.2,15.5,6.9,8.4,60198,89581,37,OH
Hancock County,Ohio,32490,4.4,2.9,10.2,9.1,15.1,17.7,14.1,13.7,6.9,5.9,60944,85029,27.5,OH
Jefferson County,Ohio,27515,9.6,6,11,7.9,17.6,17.4,11.8,13.1,3.9,1.7,47445,61257,35.4,OH
Lake County,Ohio,96967,2.8,4,8.3,8.3,14,20.3,15.5,16.4,6.2,4.2,64076,79074,32.6,OH
Licking County,Ohio,66604,4.7,4.1,7.9,9.4,10.4,19.4,13.1,17.6,6.5,6.9,66013,88327,29.8,OH
Lorain County,Ohio,120299,6.6,5.7,9.1,9.5,12.3,17.7,13.4,14.8,5.4,5.5,58686,77894,27.2,OH
Lucas County,Ohio,182105,10.4,4.6,11,11.6,13,16.8,11.2,12.4,5.1,3.8,49448,70287,35.3,OH
Mahoning County,Ohio,100057,8.3,6.6,11.5,12.2,13.8,16.6,12.8,11.9,3.1,3.2,47170,63363,28.7,OH
Marion County,Ohio,25013,7,6.7,7.9,11.6,16.2,19.7,12.1,10.7,3.6,4.6,50608,75598,45.2,OH
Medina County,Ohio,70450,3.2,2,5.7,7.6,12.5,17.9,13.4,20.8,8.8,8,76468,97415,29.2,OH
Miami County,Ohio,41273,4,3.7,10.5,8.7,12.8,18.7,13.9,18.4,5,4.2,62451,80018,28.9,OH
Montgomery County,Ohio,224831,7.2,4,10.9,10.8,13.1,18.6,13.8,13.7,4.1,3.8,54537,72781,31.7,OH
Muskingum County,Ohio,33342,7.1,5,10.3,13.6,12.7,19.2,14.2,11.3,4.3,2.3,51844,65255,40.9,OH
Portage County,Ohio,61018,6.1,4,10,8.6,15.5,18.8,12.4,15.7,5,4,56679,74539,34.7,OH
Richland County,Ohio,49812,6.2,3.6,13.1,10,14.9,21.8,15.2,10.9,2.6,1.6,51783,65660,30.1,OH
Ross County,Ohio,28365,7.9,5.9,9.5,13.9,8.9,17.8,16.9,12.7,3.4,3.3,55717,70298,30.2,OH
Scioto County,Ohio,29319,9.9,8.8,10.6,8.1,15.5,14.4,15.9,10.7,3.9,2.3,45571,60213,39,OH
Stark County,Ohio,154280,6.1,4.6,10.5,10.2,14.3,19.9,12.4,14.1,4.2,3.8,55499,71726,31.5,OH
Summit County,Ohio,224629,6.8,4.2,9.4,11,13.2,18.3,12.2,12.7,5.9,6.2,57364,82501,29,OH
Trumbull County,Ohio,84159,7.9,6.5,10.6,11.5,16.2,21.7,10.1,9.5,2.8,3.2,47087,63876,32.5,OH
Tuscarawas County,Ohio,36788,6,4.1,10.2,11.8,13.8,22.4,14.4,12.9,1.9,2.5,53616,66584,26.8,OH
Warren County,Ohio,84460,2.2,1.7,4.2,3.8,10.4,18.2,14.4,19,11.4,14.7,90837,123325,34.1,OH
Wayne County,Ohio,44589,4.6,5.4,7.2,11.8,13.6,21.5,13.4,14.7,4.3,3.5,57458,72370,28.7,OH
Wood County,Ohio,51353,5.3,3.4,8.8,8.9,11.6,19.9,14.8,12.4,8.5,6.3,63791,82303,28.4,OH
Canadian County,Oklahoma,46005,3.6,1.9,5.4,9.6,11.7,18.6,18.8,18.7,6.5,5.2,73635,86545,45.8,OK
Cleveland County,Oklahoma,108673,6.5,3.1,7.8,8.1,11.9,19.3,13.5,18.8,6.2,4.7,64290,83314,34.6,OK
Comanche County,Oklahoma,41843,6.3,5.6,10.3,10.9,15.5,18.9,12.2,15.2,3.1,2,51300,66189,29.2,OK
Creek County,Oklahoma,26561,5.6,5.6,10,10.8,13.3,19.9,14.5,11.4,4.9,3.9,54969,71024,41.4,OK
Muskogee County,Oklahoma,26842,8.8,7.5,10.9,15.1,13.5,17.7,8.9,12,2.9,2.7,42450,64738,31.9,OK
Oklahoma County,Oklahoma,305493,6.8,4.6,9.5,8.9,14,18.7,12.2,13,5.8,6.5,56235,83009,37.5,OK
Payne County,Oklahoma,31788,13.9,5,13.9,10.1,16.4,14.2,12,8.4,2.5,3.4,41272,57813,26.2,OK
Pottawatomie County,Oklahoma,25655,6.7,6.3,12.4,7.2,12.6,22.3,12.6,12.9,4.4,2.5,53511,69393,43.2,OK
Rogers County,Oklahoma,35531,3.7,3.6,7.3,7.2,12.5,23,15,16.4,6.3,5.1,66132,83199,32.1,OK
Tulsa County,Oklahoma,255352,6.6,4,9.5,10.1,13.3,18.3,12.1,13.4,5.7,7,57483,84293,36.5,OK
Wagoner County,Oklahoma,29837,3.1,4,9,8.2,12.5,20.5,14.7,16.4,6.9,4.8,64319,83348,31.4,OK
Benton County,Oregon,37378,8.8,4.3,5.6,8.6,8.4,17.2,12.7,17.5,10.7,6.2,70835,88001,27.7,OR
Clackamas County,Oregon,161295,4.2,2.4,5.1,7,10.8,17.7,13.2,18.8,9.7,11.1,80294,106184,27.9,OR
Deschutes County,Oregon,76528,6.8,2.4,4.9,8.5,12.2,16.5,15.3,17.7,7.9,7.6,71643,91480,36.1,OR
Douglas County,Oregon,46186,5.2,3.1,9.9,14.2,19.2,20,12.3,9.9,4,2.2,48585,63462,46.8,OR
Jackson County,Oregon,87800,6.7,4.8,9.4,10.3,14.4,17.1,14.2,13.3,4.9,4.9,56450,73949,34.7,OR
Josephine County,Oregon,35206,5,3.4,15.3,10.5,17.9,19.8,10.5,12,3.1,2.6,47573,63233,41.2,OR
Klamath County,Oregon,29357,6.8,6.9,10.8,9.1,11.8,22.6,11.8,13,4.9,2.4,56348,68806,40,OR
Lane County,Oregon,155696,6.2,5.1,10.2,10,13.6,17.4,13.2,14.7,5.1,4.5,57325,77180,26.4,OR
Linn County,Oregon,49407,3.5,3.7,9.9,9.9,14.1,17.5,16.1,17.1,5.3,2.7,61488,74582,31.7,OR
Marion County,Oregon,121061,4.2,4.3,7.6,8.9,13.4,20.7,14.1,16,7.1,3.7,64306,78396,25.5,OR
Multnomah County,Oregon,337903,5.9,3.5,6.5,6.5,11.4,17.3,12.4,18,8.5,10,72900,99033,25,OR
Polk County,Oregon,31224,4.9,3.9,6.3,7.1,11.2,17,12.8,24.2,7.6,4.9,72914,87386,24.9,OR
Umatilla County,Oregon,27538,3.4,4.6,11.1,9.2,14.2,17.9,13.6,15.5,5.2,5.4,60425,75934,40.3,OR
Washington County,Oregon,222877,4.4,2.4,4.5,6.1,8.7,17.5,14.8,18.6,11.6,11.5,85734,109231,27,OR
Yamhill County,Oregon,36323,5.6,3.6,6.1,5.6,11.6,20.4,15.3,18.8,8.2,4.8,72904,84219,27.9,OR
Adams County,Pennsylvania,38703,2.6,3.2,9.3,8.1,13.2,18,17.4,16.2,6.7,5.2,67715,84262,28.4,PA
Allegheny County,Pennsylvania,553858,6.4,3.6,8.4,8.6,11.9,17.5,12.7,16.1,7,7.9,64871,91448,33.7,PA
Armstrong County,Pennsylvania,29095,3.1,5.7,12.2,8.2,15.3,22.6,13.6,12.6,4.2,2.5,57636,68661,38.1,PA
Beaver County,Pennsylvania,70745,5.2,4.8,9.9,8.7,14.3,17.5,13.7,15.2,6.8,3.8,60672,75836,35.3,PA
Berks County,Pennsylvania,154696,5,3.1,7.8,7.6,13.7,18.1,13.6,19.3,6.6,5.2,67708,84720,44.7,PA
Blair County,Pennsylvania,52497,6.5,4.8,10,11.7,15.9,17.5,12.6,13.2,5.1,2.8,51004,69143,28.5,PA
Bucks County,Pennsylvania,240491,3,1.9,7,5.4,8.7,14.1,12.9,20.3,12,14.8,93767,120851,38.6,PA
Butler County,Pennsylvania,77920,6.2,3.3,6.9,7.6,11,16.4,12.9,18.6,7.4,9.7,72262,95378,30.6,PA
Cambria County,Pennsylvania,56490,8,7.1,10.8,10.8,14,18.2,13.8,11.6,3.3,2.3,49076,63805,27.4,PA
Carbon County,Pennsylvania,27107,3.6,3.4,8,9.9,14,18.9,16,16.7,5.3,4.1,61111,82287,40.5,PA
Centre County,Pennsylvania,58963,6.8,3.7,10.1,8.8,11,19.4,12.4,14.6,6.5,6.8,60706,82780,30.2,PA
Chester County,Pennsylvania,193234,3.2,2,4.5,4.8,7.7,15.1,11.8,17.9,12,21,102016,144892,32.1,PA
Clearfield County,Pennsylvania,31990,5.5,6.2,11.1,12.4,18.6,19.7,13,10.8,2,0.7,45643,57924,41.1,PA
Columbia County,Pennsylvania,26219,8.3,5.6,7.1,10.6,14.7,18.2,13.4,13.6,5.3,3.1,54570,70858,30.2,PA
Crawford County,Pennsylvania,35387,5,5.7,11.3,11.1,17.5,17,16.2,9.8,4.4,1.9,49428,63237,34.4,PA
Cumberland County,Pennsylvania,101823,3.2,2.8,6.2,8.7,10.6,18,16.2,18.6,7.4,8.3,75391,95404,28.4,PA
Dauphin County,Pennsylvania,113905,6.6,2.8,9.4,9.8,12.5,19.7,14.1,15,5,5.2,60733,80460,45.9,PA
Delaware County,Pennsylvania,209502,5.2,2.9,6.7,8.8,10.3,14.7,12.4,17.2,9,12.8,77339,110612,38.8,PA
Erie County,Pennsylvania,110128,8.1,4.7,11.8,9.8,13.6,18.6,12.8,13.6,3.5,3.5,51818,68095,33.9,PA
Fayette County,Pennsylvania,54955,7.6,7.5,10.9,11.5,14.2,16,12.4,13.9,3.3,2.7,48509,68078,31,PA
Franklin County,Pennsylvania,60260,2.9,2.8,8.2,10.6,15.3,18,18.7,15.9,4.4,3.3,62484,76869,27.4,PA
Indiana County,Pennsylvania,30704,6.1,5.6,10.8,10.4,14.9,16.3,11.8,16.8,5.4,1.9,51914,69974,35.6,PA
Lackawanna County,Pennsylvania,88154,5.6,5.8,11.2,9.5,14.1,17.4,14.5,13,4.1,4.7,53826,73211,37.5,PA
Lancaster County,Pennsylvania,204701,4.7,3.3,7.4,7.1,13,19.9,16,16.5,5.7,6.5,67376,88819,41.8,PA
Lawrence County,Pennsylvania,37282,7.3,5.5,9.5,13.4,13.8,17.3,14.2,11.5,4.3,3.3,50547,68125,34.8,PA
Lebanon County,Pennsylvania,53861,4,3.5,8.9,11.6,11,21.1,14.6,14.7,7.1,3.5,61204,75913,49.2,PA
Lehigh County,Pennsylvania,137847,4.6,3.8,8.6,8.1,13.5,17.4,13.3,17,7.2,6.4,65667,86780,27.3,PA
Luzerne County,Pennsylvania,130890,7,5.2,9.9,11,13.9,19.7,13.2,12.3,4.6,3.2,53972,68764,39.1,PA
Lycoming County,Pennsylvania,44842,5.6,4.8,12.1,12,11,19,14.3,13.8,3.8,3.5,53881,71332,31.2,PA
Mercer County,Pennsylvania,46427,5.3,5.8,10.2,10.8,13.4,19.3,14,14.8,4.2,2.1,54543,67630,31.7,PA
Monroe County,Pennsylvania,56274,5.6,3.5,6.3,10.4,13.3,17.3,13.7,17,8.1,4.8,62413,84254,36.9,PA
Montgomery County,Pennsylvania,321373,3,2,5.5,6.2,8.2,14.6,13.9,18.9,11.5,16.1,92302,127054,31.1,PA
Northampton County,Pennsylvania,114950,4.1,2.4,6.4,9.1,10.2,18.2,14.8,19.9,7.2,7.7,74328,93381,34.8,PA
Northumberland County,Pennsylvania,38592,5.6,5.6,9.8,15.5,15.9,19.3,11.2,12.1,3.4,1.6,47349,60685,32.3,PA
Philadelphia County,Pennsylvania,619505,12.2,6.6,9.7,9.9,13.3,16.3,10.8,10.5,5.1,5.7,47474,72748,41.4,PA
Schuylkill County,Pennsylvania,58242,5,6.1,10.5,9.2,12.9,20.6,15.3,14,4,2.4,56295,68557,38.3,PA
Somerset County,Pennsylvania,29456,5.9,4.3,13.4,10.8,17.3,17.4,13.1,13.1,2.8,1.9,48895,62567,31.3,PA
Washington County,Pennsylvania,86716,5.1,5.5,7,8.6,12.6,16.8,12.9,15.8,7.9,7.7,65431,88498,40,PA
Westmoreland County,Pennsylvania,155147,7.2,3.9,9.1,9.3,13.7,17.9,14,14.1,5.9,5,59073,77715,32.6,PA
York County,Pennsylvania,175441,4.3,3.1,8,7.4,12.3,19.4,14.2,19,6.9,5.4,69172,85972,30.4,PA
Kent County,Rhode Island,70166,4.1,2.7,7.8,6.5,9.6,19.9,15.4,19.7,7.7,6.6,74474,92956,39.1,RI
Newport County,Rhode Island,33690,5.9,1.7,5.5,7.4,9.8,15.1,13.6,18,10.5,12.5,81652,120476,33.1,RI
Providence County,Rhode Island,237518,6.7,5.8,8.7,8,12,16.7,14.2,15.9,6.7,5.4,62994,80824,41,RI
Washington County,Rhode Island,48051,3.2,3.1,4.3,8.8,8.4,14.6,11,22.4,11.9,12.4,90003,114130,36,RI
Aiken County,South Carolina,67889,6.5,6.2,11.8,7,14.4,18.4,13.9,12.8,5.3,3.6,55634,70238,37,SC
Anderson County,South Carolina,75825,5.5,5.1,11.5,10.3,13.4,18.9,13,13.4,3.4,5.6,54322,75079,31.4,SC
Beaufort County,South Carolina,73043,3.8,2.4,4.9,10.2,12.9,16.6,13.8,15,8.2,12.1,74127,109158,50,SC
Berkeley County,South Carolina,80640,5.7,2.8,6,8,12.2,19.4,14.8,20.8,5.7,4.7,69398,88180,50.4,SC
Charleston County,South Carolina,165568,6.7,2.6,7.9,6.1,11.2,17.3,12.3,16,8.4,11.4,71531,104326,42.2,SC
Darlington County,South Carolina,24801,7.3,7.4,17.6,10.1,11.6,13.3,11.6,13.7,4.4,3,44606,62715,45.8,SC
Dorchester County,South Carolina,57768,3.2,3.6,6,9.6,14.8,16.9,15.3,17.9,8.1,4.5,68200,82692,35.8,SC
Florence County,South Carolina,53047,10.1,5,9.2,10,15.6,17.8,12,12.9,3.8,3.5,50082,67730,47.2,SC
Greenville County,South Carolina,199551,5.4,3.2,7.3,9.6,14,17.6,13.1,15.4,6.7,7.7,64412,89338,31.8,SC
Greenwood County,South Carolina,28544,10.6,5,14.5,12,15.5,18.2,10.1,8.6,2.9,2.7,42148,60025,35,SC
Horry County,South Carolina,140260,4.6,3.9,8.9,11.3,16.8,22.1,12.7,11.9,4.2,3.6,53694,70581,33.9,SC
Kershaw County,South Carolina,24544,10,4.9,10.5,8.4,13.5,14.1,12.3,17.1,5.5,3.8,55198,70638,43.1,SC
Lancaster County,South Carolina,35410,6,6.9,9.3,5,10.6,22,13.2,13.5,6.7,6.8,63924,82785,34.3,SC
Laurens County,South Carolina,25901,10.6,5.1,13.8,8.7,13.5,20.9,10.9,9.1,4.5,3,47218,67205,38.3,SC
Lexington County,South Carolina,118193,4.9,4.1,9.6,8.5,13.7,16.8,14.1,15,6.9,6.4,61631,83728,36.8,SC
Oconee County,South Carolina,31530,10.6,3.1,7.1,11.8,18.2,14.8,14.2,11.1,5.3,3.7,48204,74520,25.6,SC
Orangeburg County,South Carolina,32129,15.3,9.1,10.2,12.5,15.9,14.4,9.5,9.8,2.4,0.9,37701,52664,48.8,SC
Pickens County,South Carolina,48203,6.7,5.6,11.6,10.2,14.1,19.8,13.3,13,3.2,2.7,52190,66080,38.2,SC
Richland County,South Carolina,153484,9.7,3.5,9.9,9.3,14.7,16.4,12,12.7,6.6,5,52293,76348,41.4,SC
Spartanburg County,South Carolina,121256,5.8,5.1,9.9,10,13.1,21.7,13.3,12.7,4.4,4,55339,71932,38.4,SC
Sumter County,South Carolina,44105,9.7,4.6,12.3,6.8,15.2,21.8,13.1,11.1,3.6,1.8,51025,61173,49.8,SC
York County,South Carolina,108400,3.6,2.8,6.9,9.1,14.2,17.6,12.5,16.8,9.2,7.4,66949,93013,25.4,SC
Minnehaha County,South Dakota,81046,4,3.2,7.6,9.9,13.1,21.4,13.4,14.9,7.2,5.4,61968,81628,26.2,SD
Pennington County,South Dakota,44676,3.9,6,12.6,9.4,10.1,18.9,13.2,16.2,4.7,4.8,58085,77493,29.3,SD
Anderson County,Tennessee,30175,7.6,5.6,10.6,10.4,16.7,17.8,13,11.1,4,3.3,49044,65367,30.2,TN
Blount County,Tennessee,50813,5.5,4.3,10.2,8.5,13.7,18.3,14.8,16.2,4.3,4.1,59276,75208,35.8,TN
Bradley County,Tennessee,39992,6.4,9.4,7,9.5,15.4,16.1,14.9,15.5,2.4,3.5,52468,66632,38.3,TN
Davidson County,Tennessee,289427,5,3.4,7.3,8.5,13.9,18.7,14,15,6,8.2,63938,92592,36,TN
